dsid,cdid,topic
unem,zmoo,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmop,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmoq,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmor,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmos,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmot,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmou,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmov,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmow,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmox,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmoy,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmoz,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpa,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpb,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpc,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpd,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpe,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpf,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpg,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmph,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpi,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpj,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpk,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpl,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpu,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpv,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpw,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpx,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpy,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmpz,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqa,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqb,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqc,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqd,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqe,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqf,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqg,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqh,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqi,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqj,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqk,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmql,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqm,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqn,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqo,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqp,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqq,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zmqr,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zsdp,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zsdq,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zsdr,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zsds,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwjw,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwjx,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwjy,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwjz,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwka,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwkb,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwkc,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwkd,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwke,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwkf,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwkg,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
unem,zwkh,/employmentandlabourmarket/peoplenotinwork/outofworkbenefits
qna,a24m,/economy/grossdomesticproductgdp
qna,a24x,/economy/grossdomesticproductgdp
qna,a24y,/economy/grossdomesticproductgdp
qna,a25i,/economy/grossdomesticproductgdp
qna,a25j,/economy/grossdomesticproductgdp
qna,a25m,/economy/grossdomesticproductgdp
qna,a264,/economy/grossdomesticproductgdp
qna,a268,/economy/grossdomesticproductgdp
qna,a26c,/economy/grossdomesticproductgdp
qna,a26h,/economy/grossdomesticproductgdp
qna,a26i,/economy/grossdomesticproductgdp
qna,a26j,/economy/grossdomesticproductgdp
qna,a26k,/economy/grossdomesticproductgdp
qna,a26l,/economy/grossdomesticproductgdp
qna,a26m,/economy/grossdomesticproductgdp
qna,a26n,/economy/grossdomesticproductgdp
qna,a275,/economy/grossdomesticproductgdp
qna,a276,/economy/grossdomesticproductgdp
qna,a289,/economy/grossdomesticproductgdp
qna,a28j,/economy/grossdomesticproductgdp
qna,a28l,/economy/grossdomesticproductgdp
qna,a29d,/economy/grossdomesticproductgdp
qna,a29f,/economy/grossdomesticproductgdp
qna,a2ck,/economy/grossdomesticproductgdp
qna,a2cl,/economy/grossdomesticproductgdp
qna,a2cm,/economy/grossdomesticproductgdp
qna,a2cn,/economy/grossdomesticproductgdp
qna,a2co,/economy/grossdomesticproductgdp
qna,a2cp,/economy/grossdomesticproductgdp
qna,a2cq,/economy/grossdomesticproductgdp
qna,a2cr,/economy/grossdomesticproductgdp
qna,a2cs,/economy/grossdomesticproductgdp
qna,a2ct,/economy/grossdomesticproductgdp
qna,a2cu,/economy/grossdomesticproductgdp
qna,a2cv,/economy/grossdomesticproductgdp
qna,a2cw,/economy/grossdomesticproductgdp
qna,a2cx,/economy/grossdomesticproductgdp
qna,a2cy,/economy/grossdomesticproductgdp
qna,a2dl,/economy/grossdomesticproductgdp
qna,a2do,/economy/grossdomesticproductgdp
qna,a2dr,/economy/grossdomesticproductgdp
qna,a2ds,/economy/grossdomesticproductgdp
qna,a2dt,/economy/grossdomesticproductgdp
qna,a2du,/economy/grossdomesticproductgdp
qna,a2dv,/economy/grossdomesticproductgdp
qna,a2dw,/economy/grossdomesticproductgdp
qna,a2dx,/economy/grossdomesticproductgdp
qna,a2dy,/economy/grossdomesticproductgdp
qna,a2dz,/economy/grossdomesticproductgdp
qna,a2e2,/economy/grossdomesticproductgdp
qna,a2e3,/economy/grossdomesticproductgdp
qna,a2e4,/economy/grossdomesticproductgdp
qna,a2e5,/economy/grossdomesticproductgdp
qna,a2ee,/economy/grossdomesticproductgdp
qna,a2ek,/economy/grossdomesticproductgdp
qna,a2el,/economy/grossdomesticproductgdp
qna,a2em,/economy/grossdomesticproductgdp
qna,a2en,/economy/grossdomesticproductgdp
qna,a2eo,/economy/grossdomesticproductgdp
qna,a2ep,/economy/grossdomesticproductgdp
qna,a2eq,/economy/grossdomesticproductgdp
qna,a2er,/economy/grossdomesticproductgdp
qna,a2es,/economy/grossdomesticproductgdp
qna,a2et,/economy/grossdomesticproductgdp
qna,a2eu,/economy/grossdomesticproductgdp
qna,a2ev,/economy/grossdomesticproductgdp
qna,a2ew,/economy/grossdomesticproductgdp
qna,a2ey,/economy/grossdomesticproductgdp
qna,a2f2,/economy/grossdomesticproductgdp
qna,a2f3,/economy/grossdomesticproductgdp
qna,a2f4,/economy/grossdomesticproductgdp
qna,a2f5,/economy/grossdomesticproductgdp
qna,a8l9,/economy/grossdomesticproductgdp
qna,a8la,/economy/grossdomesticproductgdp
qna,aaxw,/economy/grossdomesticproductgdp
qna,abjq,/economy/nationalaccounts/satelliteaccounts
qna,abjr,/economy/nationalaccounts/satelliteaccounts
qna,abmf,/economy/grossdomesticproductgdp
qna,abmg,/economy/grossdomesticproductgdp
qna,abmi,/economy/grossdomesticproductgdp
qna,abml,/economy/grossvalueaddedgva
qna,abmm,/economy/grossdomesticproductgdp
qna,abmz,/economy/grossdomesticproductgdp
qna,abtf,/economy/nationalaccounts/satelliteaccounts
qna,abth,/economy/nationalaccounts/satelliteaccounts
qna,acac,/economy/grossdomesticproductgdp
qna,accd,/economy/governmentpublicsectorandtaxes/publicsectorfinance
qna,acci,/economy/grossdomesticproductgdp
qna,acdd,/economy/grossdomesticproductgdp
qna,acde,/economy/grossdomesticproductgdp
qna,acdf,/economy/grossdomesticproductgdp
qna,acdg,/economy/grossdomesticproductgdp
qna,acdh,/economy/grossdomesticproductgdp
qna,acdi,/economy/grossdomesticproductgdp
qna,acdj,/economy/grossdomesticproductgdp
qna,acdo,/economy/grossdomesticproductgdp
qna,acdp,/economy/grossdomesticproductgdp
qna,acjy,/economy/grossdomesticproductgdp
qna,aipa,/economy/governmentpublicsectorandtaxes/publicsectorfinance
qna,auyn,/economy/grossdomesticproductgdp
qna,avab,/economy/grossdomesticproductgdp
qna,bksg,/economy/grossdomesticproductgdp
qna,bksh,/economy/grossdomesticproductgdp
qna,bksp,/economy/grossdomesticproductgdp
qna,bksq,/economy/grossdomesticproductgdp
qna,bktl,/economy/grossdomesticproductgdp
qna,bokg,/economy/nationalaccounts/balanceofpayments
qna,bokh,/economy/nationalaccounts/balanceofpayments
qna,boki,/economy/nationalaccounts/balanceofpayments
qna,bqko,/economy/grossdomesticproductgdp
qna,bqkq,/economy/grossdomesticproductgdp
qna,caeq,/economy/grossdomesticproductgdp
qna,caer,/economy/grossdomesticproductgdp
qna,caes,/economy/grossdomesticproductgdp
qna,caex,/economy/grossdomesticproductgdp
qna,cafu,/economy/grossdomesticproductgdp
qna,cagq,/economy/grossdomesticproductgdp
qna,cagr,/economy/grossdomesticproductgdp
qna,cags,/economy/grossdomesticproductgdp
qna,cean,/economy/grossdomesticproductgdp
qna,cfgw,/economy/grossdomesticproductgdp
qna,cgbv,/economy/grossdomesticproductgdp
qna,cgbx,/economy/grossdomesticproductgdp
qna,cgbz,/economy/grossdomesticproductgdp
qna,cgcb,/economy/grossdomesticproductgdp
qna,cgce,/economy/grossdomesticproductgdp
qna,cmsu,/economy/grossdomesticproductgdp
qna,cmvl,/economy/grossdomesticproductgdp
qna,cqoq,/economy/grossdomesticproductgdp
qna,cqtc,/economy/grossdomesticproductgdp
qna,ct9e,/economy/grossdomesticproductgdp
qna,ctvt,/economy/nationalaccounts/balanceofpayments
qna,ctvu,/economy/nationalaccounts/balanceofpayments
qna,cucz,/economy/grossdomesticproductgdp
qna,cuem,/economy/grossdomesticproductgdp
qna,cunw,/economy/grossdomesticproductgdp
qna,cwne,/economy/grossdomesticproductgdp
qna,cwnf,/economy/grossdomesticproductgdp
qna,cwng,/economy/grossdomesticproductgdp
qna,cwnh,/economy/grossdomesticproductgdp
qna,cwni,/economy/grossdomesticproductgdp
qna,cwnj,/economy/grossdomesticproductgdp
qna,cwvd,/economy/grossdomesticproductgdp
qna,cynx,/economy/grossdomesticproductgdp
qna,d69u,/economy/grossdomesticproductgdp
qna,dbjy,/economy/grossdomesticproductgdp
qna,dbke,/economy/grossdomesticproductgdp
qna,dchf,/economy/grossdomesticproductgdp
qna,dchg,/economy/grossdomesticproductgdp
qna,dfeg,/economy/grossdomesticproductgdp
qna,dft5,/economy/grossdomesticproductgdp
qna,dhbm,/economy/grossdomesticproductgdp
qna,djds,/economy/grossdomesticproductgdp
qna,dkhe,/economy/grossdomesticproductgdp
qna,dkhh,/economy/grossdomesticproductgdp
qna,dlwf,/economy/grossdomesticproductgdp
qna,dlwl,/economy/grossdomesticproductgdp
qna,dlwo,/economy/grossdomesticproductgdp
qna,dlwt,/economy/grossdomesticproductgdp
qna,dlwx,/economy/grossdomesticproductgdp
qna,dmum,/economy/grossdomesticproductgdp
qna,dmun,/economy/grossdomesticproductgdp
qna,dmuq,/economy/grossdomesticproductgdp
qna,dolc,/economy/grossdomesticproductgdp
qna,dtwl,/economy/grossdomesticproductgdp
qna,dtwm,/economy/grossdomesticproductgdp
qna,dtwp,/economy/grossdomesticproductgdp
qna,dtws,/economy/grossdomesticproductgdp
qna,dw9e,/economy/grossdomesticproductgdp
qna,ebaq,/economy/grossdomesticproductgdp
qna,eo2e,/economy/grossdomesticproductgdp
qna,eqdo,/economy/grossdomesticproductgdp
qna,eqed,/economy/grossdomesticproductgdp
qna,f8yf,/economy/grossdomesticproductgdp
qna,f8yh,/economy/grossdomesticproductgdp
qna,f8yj,/economy/grossdomesticproductgdp
qna,fady,/economy/grossdomesticproductgdp
qna,faea,/economy/grossdomesticproductgdp
qna,faeb,/economy/grossdomesticproductgdp
qna,fagf,/economy/grossdomesticproductgdp
qna,fagi,/economy/grossdomesticproductgdp
qna,faha,/economy/grossdomesticproductgdp
qna,fahs,/economy/grossdomesticproductgdp
qna,fajx,/economy/grossdomesticproductgdp
qna,falr,/economy/grossdomesticproductgdp
qna,fbhe,/economy/grossdomesticproductgdp
qna,fbnf,/economy/grossdomesticproductgdp
qna,fbng,/economy/grossdomesticproductgdp
qna,fbnh,/economy/grossdomesticproductgdp
qna,fbyn,/economy/grossdomesticproductgdp
qna,fluk,/economy/grossdomesticproductgdp
qna,flve,/economy/grossdomesticproductgdp
qna,flvy,/economy/grossdomesticproductgdp
qna,flye,/economy/grossdomesticproductgdp
qna,gan8,/economy/grossdomesticproductgdp
qna,gcjg,/economy/grossdomesticproductgdp
qna,gcjj,/economy/grossdomesticproductgdp
qna,gcmp,/economy/grossdomesticproductgdp
qna,gcmr,/economy/grossdomesticproductgdp
qna,gcsw,/economy/grossdomesticproductgdp
qna,gdpq,/economy/grossdomesticproductgdp
qna,gdpr,/economy/grossdomesticproductgdp
qna,ggae,/economy/grossdomesticproductgdp
qna,gixm,/economy/grossdomesticproductgdp
qna,gixq,/economy/grossdomesticproductgdp
qna,gixs,/economy/grossdomesticproductgdp
qna,grxe,/economy/grossdomesticproductgdp
qna,gtax,/economy/grossdomesticproductgdp
qna,haye,/economy/grossdomesticproductgdp
qna,hayo,/economy/grossdomesticproductgdp
qna,ie9r,/economy/grossdomesticproductgdp
qna,ihxt,/economy/grossdomesticproductgdp
qna,ihxw,/economy/grossdomesticproductgdp
qna,ihya,/economy/grossdomesticproductgdp
qna,ihyb,/economy/grossdomesticproductgdp
qna,ihyc,/economy/grossdomesticproductgdp
qna,ihyd,/economy/grossdomesticproductgdp
qna,ihym,/economy/grossdomesticproductgdp
qna,ihyn,/economy/grossdomesticproductgdp
qna,ihyo,/economy/grossdomesticproductgdp
qna,ihyp,/economy/grossdomesticproductgdp
qna,ihyq,/economy/grossdomesticproductgdp
qna,ihyr,/economy/grossdomesticproductgdp
qna,ihys,/economy/grossdomesticproductgdp
qna,ihyt,/economy/grossdomesticproductgdp
qna,ihyu,/economy/grossdomesticproductgdp
qna,ikbb,/economy/nationalaccounts/balanceofpayments
qna,ikbc,/economy/nationalaccounts/balanceofpayments
qna,ikbd,/economy/nationalaccounts/balanceofpayments
qna,ikbe,/economy/grossdomesticproductgdp
qna,ikbf,/economy/grossdomesticproductgdp
qna,ikbh,/economy/nationalaccounts/balanceofpayments
qna,ikbi,/economy/nationalaccounts/balanceofpayments
qna,ikbj,/economy/nationalaccounts/balanceofpayments
qna,ikbk,/economy/grossdomesticproductgdp
qna,ikbl,/economy/grossdomesticproductgdp
qna,ikbm,/economy/grossdomesticproductgdp
qna,iv8b,/economy/grossdomesticproductgdp
qna,jjdc,/economy/grossdomesticproductgdp
qna,jjdh,/economy/grossdomesticproductgdp
qna,jjds,/economy/grossdomesticproductgdp
qna,jjdu,/economy/grossdomesticproductgdp
qna,jjdz,/economy/grossdomesticproductgdp
qna,jjg4,/economy/grossdomesticproductgdp
qna,jltt,/economy/grossdomesticproductgdp
qna,jltz,/economy/grossdomesticproductgdp
qna,jlue,/economy/grossdomesticproductgdp
qna,jlv3,/economy/grossdomesticproductgdp
qna,jlv4,/economy/grossdomesticproductgdp
qna,jlv5,/economy/grossdomesticproductgdp
qna,kb7d,/economy/grossdomesticproductgdp
qna,kb7e,/economy/grossdomesticproductgdp
qna,kb7f,/economy/grossdomesticproductgdp
qna,kb7k,/economy/grossdomesticproductgdp
qna,kb7l,/economy/grossdomesticproductgdp
qna,kb7m,/economy/grossdomesticproductgdp
qna,kb7n,/economy/grossdomesticproductgdp
qna,kb7o,/economy/grossdomesticproductgdp
qna,kb7p,/economy/grossdomesticproductgdp
qna,kb7q,/economy/grossdomesticproductgdp
qna,kb7r,/economy/grossdomesticproductgdp
qna,kb7s,/economy/grossdomesticproductgdp
qna,kb7t,/economy/grossdomesticproductgdp
qna,kb7u,/economy/grossdomesticproductgdp
qna,kb7v,/economy/grossdomesticproductgdp
qna,kb7w,/economy/grossdomesticproductgdp
qna,kb7x,/economy/grossdomesticproductgdp
qna,kb7y,/economy/grossdomesticproductgdp
qna,kb7z,/economy/grossdomesticproductgdp
qna,kb82,/economy/grossdomesticproductgdp
qna,kb83,/economy/grossdomesticproductgdp
qna,kb84,/economy/grossdomesticproductgdp
qna,kb85,/economy/grossdomesticproductgdp
qna,kb86,/economy/grossdomesticproductgdp
qna,kb87,/economy/grossdomesticproductgdp
qna,kb88,/economy/grossdomesticproductgdp
qna,kb89,/economy/grossdomesticproductgdp
qna,kb8a,/economy/grossdomesticproductgdp
qna,kb8b,/economy/grossdomesticproductgdp
qna,kb8c,/economy/grossdomesticproductgdp
qna,kb8d,/economy/grossdomesticproductgdp
qna,kb8e,/economy/grossdomesticproductgdp
qna,kb8f,/economy/grossdomesticproductgdp
qna,kb8g,/economy/grossdomesticproductgdp
qna,kb8h,/economy/grossdomesticproductgdp
qna,kb8i,/economy/grossdomesticproductgdp
qna,kb8j,/economy/grossdomesticproductgdp
qna,kb8k,/economy/grossdomesticproductgdp
qna,kb8l,/economy/grossdomesticproductgdp
qna,kb8m,/economy/grossdomesticproductgdp
qna,kb94,/economy/grossdomesticproductgdp
qna,kg6n,/economy/grossdomesticproductgdp
qna,kg6o,/economy/grossdomesticproductgdp
qna,kg6r,/economy/grossdomesticproductgdp
qna,kg6s,/economy/grossdomesticproductgdp
qna,kg6t,/economy/grossdomesticproductgdp
qna,kg6u,/economy/grossdomesticproductgdp
qna,kg6v,/economy/grossdomesticproductgdp
qna,kg6w,/economy/grossdomesticproductgdp
qna,kg6z,/economy/grossdomesticproductgdp
qna,kg72,/economy/grossdomesticproductgdp
qna,kg73,/economy/grossdomesticproductgdp
qna,kg74,/economy/grossdomesticproductgdp
qna,kg75,/economy/grossdomesticproductgdp
qna,kg76,/economy/grossdomesticproductgdp
qna,kg79,/economy/grossdomesticproductgdp
qna,kg7a,/economy/grossdomesticproductgdp
qna,kg7b,/economy/grossdomesticproductgdp
qna,kg7c,/economy/grossdomesticproductgdp
qna,kg7m,/economy/grossdomesticproductgdp
qna,kg7n,/economy/grossdomesticproductgdp
